,Unnamed: 0,optionid,securityid,strike,expiration,callput,contractsize,date_traded,contract_price,asset_price,contract_volume,days_to_maturity,rate,volatility,moneyness,mean_volatility,reversion,var_of_vol,rho
1779,1779,174019073.0,504880.0,0.3625,2020-12-11,C,10.0,2020-12-04,0.5300000190734864,0.353927001953125,5115.0,7.0,0.09645,0.2186262218,1.024222503509383,0.01349576521025244,2.961522562849746,0.6904258356483934,-0.5259907210178345
1780,1780,174019531.0,506496.0,2.71,2020-12-11,C,5.0,2020-12-04,6.480000305175781,2.6597919921875,337.0,7.0,0.09645,0.1837197963,1.0188766670326004,0.02427054231120427,1.5012422930436105,0.5705850719995524,-0.5222919864034542
1781,1781,174019532.0,506496.0,2.72,2020-12-11,C,5.0,2020-12-04,4.979999923706055,2.6597919921875,473.0,7.0,0.09645,0.1837197963,1.0226363595308756,0.0044574348084766005,3.64402061793297,0.13971882457402876,-0.5563701346202787
1782,1782,174019533.0,506496.0,2.73,2020-12-11,C,5.0,2020-12-04,3.9,2.6597919921875,502.0,7.0,0.09645,0.1837197963,1.0263960520291509,0.00859413055582096,0.6210474492118467,0.09832597409172537,-0.4858243025758967
1783,1783,174019534.0,506496.0,2.74,2020-12-11,C,5.0,2020-12-04,3.1,2.6597919921875,45.0,7.0,0.09645,0.1837197963,1.0301557445274263,0.042110003589097035,2.1632353535397155,0.18814326788983968,-0.5127143675211757
1784,1784,174019535.0,506496.0,2.75,2020-12-11,C,5.0,2020-12-04,2.479999923706054,2.6597919921875,76.0,7.0,0.09645,0.1837197963,1.0339154370257013,0.03649204254122857,1.9152760706295802,0.4901823530991473,-0.13825445907866293
1785,1785,174019536.0,506496.0,2.76,2020-12-11,C,5.0,2020-12-04,2.0399999618530273,2.6597919921875,498.0,7.0,0.09645,0.1837197963,1.0376751295239766,0.018619591938287727,3.8673651258282637,0.11764792765421628,-0.4634419864973991
1786,1786,174019537.0,506496.0,2.77,2020-12-11,C,5.0,2020-12-04,1.6799999237060548,2.6597919921875,259.0,7.0,0.09645,0.1837197963,1.041434822022252,0.045879096587666576,4.575625664269601,0.23115284006052592,-0.11318095432869532
1787,1787,174019538.0,506496.0,2.78,2020-12-11,C,5.0,2020-12-04,1.4,2.6597919921875,320.0,7.0,0.09645,0.1837197963,1.0451945145205273,0.03135399491980149,2.355031184602022,0.49589779232692993,-0.4885143898097771
1792,1792,174026365.0,701056.0,8.4,2020-12-11,C,1.0,2020-12-04,36.0,8.322900390625,23.0,7.0,0.09645,0.3078200093,1.0092635506561927,0.04395708787444022,3.1089206215517033,0.1390614986698173,-0.33801211430600414
1793,1793,174026366.0,701056.0,8.5,2020-12-11,C,1.0,2020-12-04,15.0,8.322900390625,505.0,7.0,0.09645,0.3078200093,1.0212785929259092,0.04582970418429205,3.366161113371907,0.36294070926108346,-0.1722776186780673
1794,1794,174099642.0,701057.0,11.45,2020-12-11,C,2.0,2020-12-04,14.5,11.0875,6.0,7.0,0.09645,0.205273618,1.032694475760992,0.01617682589004758,3.194046310224237,0.06881310896363992,-0.4560840066209096
1795,1795,174099643.0,701057.0,11.5,2020-12-11,C,2.0,2020-12-04,10.5,11.0875,41.0,7.0,0.09645,0.205273618,1.0372040586245772,0.038345262308746686,1.3614504736375481,0.5564419155633399,-0.44180758734563524
1796,1796,174099644.0,701057.0,11.55,2020-12-11,C,2.0,2020-12-04,7.5,11.0875,10.0,7.0,0.09645,0.205273618,1.0417136414881625,0.009872301957087801,0.29997285167775223,0.4158236668766066,-0.47834339183035457
1797,1797,174099645.0,701057.0,11.6,2020-12-11,C,2.0,2020-12-04,5.5,11.0875,11.0,7.0,0.09645,0.205273618,1.0462232243517473,0.012704422293678345,0.567999872648024,0.15610521883446174,-0.18364649419753248
1798,1798,174099646.0,701057.0,11.65,2020-12-11,C,2.0,2020-12-04,4.0,11.0875,9.0,7.0,0.09645,0.205273618,1.0507328072153326,0.03050204073068338,4.834656261979775,0.18303010396530767,-0.5201816572917672
1799,1799,174104588.0,506497.0,0.58,2020-12-11,C,10.0,2020-12-04,0.6599999904632569,0.560914990234375,15.0,7.0,0.09645,0.2650754784,1.0340247811128214,0.009773700339439678,3.709978094563518,0.6643512977285861,-0.3499794993767945
1815,1815,166142392.0,504880.0,0.3375,2020-07-24,C,10.0,2020-07-17,3.7400001525878905,0.336560009765625,2964.0,7.0,0.115582,0.1848316278,1.0027929350104001,0.04781874545603947,2.8745348045002603,0.3317893308294796,-0.07580813329109906
1816,1816,166142393.0,504880.0,0.34,2020-07-24,C,10.0,2020-07-17,2.639999961853028,0.336560009765625,4046.0,7.0,0.115582,0.1848316278,1.010221030825292,0.008847294984207887,3.7715608277709993,0.690482265509328,-0.4637912395853197
1817,1817,166142394.0,504880.0,0.3425,2020-07-24,C,10.0,2020-07-17,1.7799999237060546,0.336560009765625,14929.0,7.0,0.115582,0.1848316278,1.017649126640184,0.020022043142899588,1.5740176119298492,0.05810547549110869,-0.7008857400792913
1818,1818,166142395.0,504880.0,0.345,2020-07-24,C,10.0,2020-07-17,1.1399999618530272,0.336560009765625,11006.0,7.0,0.115582,0.1848316278,1.0250772224550755,0.03594556262588457,1.368416510957483,0.2854114604955211,-0.5827200641565089
1819,1819,166142396.0,504880.0,0.3475,2020-07-24,C,10.0,2020-07-17,0.7,0.336560009765625,2087.0,7.0,0.115582,0.1848316278,1.0325053182699675,0.00988228606875995,1.4513054575151723,0.06898319991355854,-0.25636816833507625
1820,1820,166142870.0,506496.0,2.67,2020-07-24,C,5.0,2020-07-17,6.44000015258789,2.5839220703125,208.0,7.0,0.115582,0.1907761658,1.0333128969625194,0.040810026694712884,4.024608931748215,0.07324793089674991,-0.6565609259714285
1821,1821,166142871.0,506496.0,2.68,2020-07-24,C,5.0,2020-07-17,4.979999923706055,2.5839220703125,761.0,7.0,0.115582,0.1907761658,1.0371829827189334,0.019062859499642048,1.1559521213203146,0.3592835413213159,-0.10928067523692775
1822,1822,166142872.0,506496.0,2.69,2020-07-24,C,5.0,2020-07-17,3.8200000762939452,2.5839220703125,174.0,7.0,0.115582,0.1907761658,1.0410530684753472,0.01712848819598582,3.6726260552429495,0.08365379390864165,-0.668905451211552
1823,1823,166149999.0,506496.0,2.7,2020-07-24,C,5.0,2020-07-17,2.9,2.5839220703125,172.0,7.0,0.115582,0.1907761658,1.0449231542317612,0.02934669140959107,3.7969917705057212,0.19421505096875866,-0.6415791082049497
1824,1824,166151142.0,506496.0,2.71,2020-07-24,C,5.0,2020-07-17,2.2,2.5839220703125,183.0,7.0,0.115582,0.1907761658,1.048793239988175,0.03407114856008144,2.557791194201024,0.09699982670820687,-0.05920045664564434
1825,1825,166158244.0,506496.0,2.72,2020-07-24,C,5.0,2020-07-17,1.6600000381469726,2.5839220703125,15.0,7.0,0.115582,0.1907761658,1.052663325744589,0.004085657648182439,4.076987027479853,0.24521293251109127,-0.3681943986283705
1826,1826,166158245.0,506496.0,2.73,2020-07-24,C,5.0,2020-07-17,1.2600000381469727,2.5839220703125,3.0,7.0,0.115582,0.1907761658,1.056533411501003,0.04625512760703304,0.7029321548071055,0.47978713989215965,-0.3446592263550212
1838,1838,166148938.0,701056.0,7.7,2020-07-24,C,1.0,2020-07-17,23.0,7.425,9.0,7.0,0.115582,0.2604234613,1.037037037037037,0.0119086099593608,3.9837162582327705,0.29029802413486033,-0.31484272849179595
1853,1853,166150983.0,504880.0,0.32,2020-09-30,C,10.0,2020-09-23,3.039999961853028,0.3180110107421875,302.0,7.0,0.103801,0.2085980586,1.0062544666399145,0.042669389956055355,1.037863503616357,0.5287178680923624,-0.06970610974269462
1854,1854,166150984.0,504880.0,0.3225,2020-09-30,C,10.0,2020-09-23,2.0200000762939454,0.3180110107421875,8.0,7.0,0.103801,0.2085980586,1.0141158296605388,0.044123842813996214,0.14278579394391144,0.5628592828839283,-0.6951513329570423
1855,1855,166157559.0,504880.0,0.32,2020-08-07,C,10.0,2020-07-31,3.540000152587891,0.3174320068359375,2612.0,7.0,0.108232,0.1764341575,1.0080898999116676,0.019784104276440402,0.5557759251044031,0.7019727692610576,-0.3642487285650863
1856,1856,166157560.0,504880.0,0.3225,2020-08-07,C,10.0,2020-07-31,2.410000038146973,0.3174320068359375,3731.0,7.0,0.108232,0.1764341575,1.0159656022547277,0.011784070260341572,3.770335493885166,0.07011216311701321,-0.3818154096806211
1857,1857,166157561.0,504880.0,0.325,2020-08-07,C,10.0,2020-07-31,1.5300000190734864,0.3174320068359375,1328.0,7.0,0.108232,0.1764341575,1.0238413045977874,0.01006758538846067,3.8604759269185522,0.2219352378915486,-0.6197073260522277
1858,1858,166157562.0,504880.0,0.3275,2020-08-07,C,10.0,2020-07-31,0.9199999809265137,0.3174320068359375,3319.0,7.0,0.108232,0.1764341575,1.0317170069408474,0.008459483732002565,4.405328682010749,0.5300337088154553,-0.49429788760140103
1859,1859,166157563.0,504880.0,0.33,2020-08-07,C,10.0,2020-07-31,0.55,0.3174320068359375,3906.0,7.0,0.108232,0.1764341575,1.0395927092839072,0.007072277007936705,1.5200108242340986,0.026324889738970285,-0.3309187494925724
1860,1860,166158166.0,506496.0,2.55,2020-08-07,C,5.0,2020-07-31,6.980000305175781,2.4626720703125,173.0,7.0,0.108232,0.189057146,1.0354606407975457,0.03761472380228546,4.06370624985439,0.23748899906770682,-0.644709745917475
1861,1861,166158167.0,506496.0,2.56,2020-08-07,C,5.0,2020-07-31,5.340000152587891,2.4626720703125,219.0,7.0,0.108232,0.189057146,1.0395212707614578,0.0506535353735585,0.14053566390910877,0.6038010285689823,-0.7493021916423084
1862,1862,166158168.0,506496.0,2.57,2020-08-07,C,5.0,2020-07-31,4.05999984741211,2.4626720703125,52.0,7.0,0.108232,0.189057146,1.0435819007253697,0.034422239699524564,2.8903172248413362,0.11117320448632459,-0.2986382981190002
1863,1863,166158169.0,506496.0,2.58,2020-08-07,C,5.0,2020-07-31,3.1,2.4626720703125,518.0,7.0,0.108232,0.189057146,1.0476425306892818,0.028833704721745276,1.1941798716723206,0.35700748607123556,-0.40496295287372835
1864,1864,166158170.0,506496.0,2.59,2020-08-07,C,5.0,2020-07-31,2.339999961853027,2.4626720703125,14.0,7.0,0.108232,0.189057146,1.0517031606531937,0.009856880109281613,0.17912931145669664,0.056620853117612134,-0.6310809895658653
1865,1865,166158171.0,506496.0,2.6,2020-08-07,C,5.0,2020-07-31,1.7799999237060546,2.4626720703125,464.0,7.0,0.108232,0.189057146,1.0557637906171056,0.04687435809195573,4.921645843656579,0.34633615057098444,-0.7093356460670912
1866,1866,166158172.0,506496.0,2.61,2020-08-07,C,5.0,2020-07-31,1.3600000381469726,2.4626720703125,76.0,7.0,0.108232,0.189057146,1.0598244205810174,0.026227637117054944,0.5633775672063723,0.3325022944922089,-0.5788661125287365
1867,1867,166158173.0,506496.0,2.62,2020-08-07,C,5.0,2020-07-31,1.0199999809265137,2.4626720703125,47.0,7.0,0.108232,0.189057146,1.0638850505449295,0.017132483134811777,2.657060630189521,0.36248984631240605,-0.1345607342991259
1874,1874,166179994.0,701056.0,7.1,2020-08-07,C,1.0,2020-07-31,26.0,6.87739990234375,5.0,7.0,0.108232,0.252366013,1.032366897492814,0.04852946077864251,4.595543052692148,0.6372966259355578,-0.05592571345852037
1875,1875,166179995.0,701056.0,7.2,2020-08-07,C,1.0,2020-07-31,10.0,6.87739990234375,12.0,7.0,0.108232,0.252366013,1.046907276330741,0.037130126856739616,0.762670431623711,0.07134738330290803,-0.1857581749950305
1876,1876,166240794.0,701057.0,9.9,2020-08-07,C,2.0,2020-07-31,19.5,9.544,9.0,7.0,0.108232,0.2105080371,1.037300922045264,0.04994294422415613,1.9543449780127202,0.5920378533887346,-0.5565756647699304
1877,1877,166240795.0,701057.0,9.95,2020-08-07,C,2.0,2020-07-31,13.5,9.544,26.0,7.0,0.108232,0.2105080371,1.042539815590947,0.012841319137827007,1.0245164323594442,0.3862132736536117,-0.2679726078953213
1878,1878,166240796.0,701057.0,10.0,2020-08-07,C,2.0,2020-07-31,9.5,9.544,28.0,7.0,0.108232,0.2105080371,1.0477787091366302,0.0021898801000857383,0.3134594469469121,0.5354361835052677,-0.43010195128819856
1879,1879,166240799.0,701057.0,10.15,2020-08-07,C,2.0,2020-07-31,3.0,9.544,27.0,7.0,0.108232,0.2105080371,1.0634953897736799,0.008550723994994701,0.07694550999687187,0.4475172562069082,-0.5753800121042779
1880,1880,166246009.0,506497.0,0.495,2020-08-07,C,10.0,2020-07-31,1.0939999580383302,0.478368994140625,62.0,7.0,0.108232,0.1911113528,1.0347660614778182,0.02469873231902533,2.5001376884506428,0.6705511422057233,-0.34023525754334927
1881,1881,166246013.0,506497.0,0.5,2020-08-07,C,10.0,2020-07-31,0.5900000095367431,0.478368994140625,9.0,7.0,0.108232,0.1911113528,1.045218243916988,0.010172214472624595,3.162300283798344,0.1609243106003723,-0.3576715112387665
1891,1891,166157574.0,504880.0,0.3575,2020-08-07,C,10.0,2020-07-07,0.8600000381469727,0.332156005859375,105.0,31.0,0.18502,0.2762451127,1.0763014779005828,0.02160493003766817,1.60378646464157,0.6825887991411438,-0.6055465454188248
1892,1892,166245340.0,504880.0,0.325,2020-08-28,C,10.0,2020-08-21,3.6900001525878907,0.325975,756.0,7.0,0.10811,0.1721403917,0.9970089730807578,0.03866745393228943,3.5918893660220323,0.5815338668460032,-0.08391378658502976
1893,1893,166245341.0,504880.0,0.3275,2020-08-28,C,10.0,2020-08-21,2.410000038146973,0.325975,3271.0,7.0,0.10811,0.1721403917,1.0046782728736867,0.04789499790199273,3.6764483239183106,0.33682102590311713,-0.10743948108529426
1894,1894,166245342.0,504880.0,0.33,2020-08-28,C,10.0,2020-08-21,1.4300000190734863,0.325975,4822.0,7.0,0.10811,0.1721403917,1.0123475726666156,0.0022654783249668343,0.89232388152094,0.2629426166945521,-0.6063022873429715
1895,1895,166245343.0,504880.0,0.3325,2020-08-28,C,10.0,2020-08-21,0.7800000190734864,0.325975,905.0,7.0,0.10811,0.1721403917,1.0200168724595444,0.04558405022177685,3.4979345425504738,0.34144100681109435,-0.45705298087482243
1896,1896,166245923.0,506496.0,2.61,2020-08-28,C,5.0,2020-08-21,6.020000076293945,2.5529599609375,31.0,7.0,0.10811,0.1841100538,1.0223427080468404,0.012627046414715744,3.9760972677231177,0.6037829679917515,-0.18895937019644848
1897,1897,166245924.0,506496.0,2.62,2020-08-28,C,5.0,2020-08-21,4.44000015258789,2.5529599609375,281.0,7.0,0.10811,0.1841100538,1.0262597299167517,0.019726636390382708,0.2446505878130284,0.08097637104449167,-0.3445668414482323
1898,1898,166245925.0,506496.0,2.63,2020-08-28,C,5.0,2020-08-21,3.3,2.5529599609375,331.0,7.0,0.10811,0.1841100538,1.030176751786663,0.01090073790513314,4.207367977014162,0.5781120381093161,-0.14969611370679503
1899,1899,166245926.0,506496.0,2.64,2020-08-28,C,5.0,2020-08-21,2.4600000381469727,2.5529599609375,432.0,7.0,0.10811,0.1841100538,1.0340937736565743,0.035507699207038085,4.76527057672366,0.03996994659253376,-0.6108047485214365
1900,1900,166245927.0,506496.0,2.65,2020-08-28,C,5.0,2020-08-21,1.8399999618530274,2.5529599609375,129.0,7.0,0.10811,0.1841100538,1.0380107955264855,0.04855986768035067,0.8440491370137421,0.0195631668622719,-0.3970628428768966
1901,1901,166245928.0,506496.0,2.66,2020-08-28,C,5.0,2020-08-21,1.3399999618530274,2.5529599609375,416.0,7.0,0.10811,0.1841100538,1.0419278173963968,0.014051807093547898,0.25451489104983016,0.48200587811579404,-0.18908074165913313
1909,1909,166272738.0,701056.0,7.2,2020-08-28,C,1.0,2020-08-21,19.0,6.965,36.0,7.0,0.10811,0.2130435852,1.0337401292175161,0.012039294204430579,0.23995427755050036,0.1071414247210857,-0.12257080186277476
1910,1910,166272739.0,701056.0,7.3,2020-08-28,C,1.0,2020-08-21,6.0,6.965,8.0,7.0,0.10811,0.2130435852,1.0480976310122039,0.02113572696297481,0.12001319979289714,0.5368516703511873,-0.42954090417874585
1911,1911,166293786.0,701057.0,10.2,2020-08-28,C,2.0,2020-08-21,17.0,9.845,10.0,7.0,0.10811,0.2046151149,1.036058913153885,0.019859122914409673,1.3665353545809122,0.37623462012790454,-0.054213352100126434
1912,1912,166293787.0,701057.0,10.25,2020-08-28,C,2.0,2020-08-21,11.5,9.845,20.0,7.0,0.10811,0.2046151149,1.0411376333164042,0.047314398930171954,4.519937035716248,0.13480691332585057,-0.5036906813838273
1913,1913,166293788.0,701057.0,10.3,2020-08-28,C,2.0,2020-08-21,8.0,9.845,3.0,7.0,0.10811,0.2046151149,1.0462163534789233,0.02293490342373038,4.004231640883202,0.023666462982172867,-0.07440412147712444
1914,1914,166293789.0,701057.0,10.35,2020-08-28,C,2.0,2020-08-21,5.0,9.845,25.0,7.0,0.10811,0.2046151149,1.0512950736414421,0.030255912112554753,0.5469533914065378,0.30548475694158184,-0.2425785544901069
1926,1926,166257637.0,506522.0,1.02,2020-10-30,C,10.0,2020-10-23,2.470000076293945,1.0023900390625,101.0,7.0,0.104176,0.117927896,1.017567972796268,0.022950969872032892,4.343386691437898,0.5058350966527092,-0.27301133149282814
1927,1927,166264475.0,506496.0,2.6,2020-10-30,C,5.0,2020-10-23,7.319999694824217,2.52915,290.0,7.0,0.104176,0.1645198233,1.0280133641737343,0.030293729834124213,3.0801879317287915,0.3711540648680512,-0.7276783512445366
1928,1928,166264476.0,506496.0,2.61,2020-10-30,C,5.0,2020-10-23,5.679999923706055,2.52915,711.0,7.0,0.104176,0.1645198233,1.0319672617282485,0.01895246143852236,4.917557797002537,0.0891253918396077,-0.3502248915200996
1929,1929,166264477.0,506496.0,2.62,2020-10-30,C,5.0,2020-10-23,4.4,2.52915,225.0,7.0,0.104176,0.1645198233,1.035921159282763,0.03441209452202804,3.486457475292238,0.17015521956584378,-0.2696294030524387
1930,1930,166264478.0,506496.0,2.63,2020-10-30,C,5.0,2020-10-23,3.4200000762939453,2.52915,498.0,7.0,0.104176,0.1645198233,1.0398750568372772,0.03590084455781416,1.712117070870723,0.44174512865185567,-0.2613767900542243
1931,1931,166264479.0,506496.0,2.64,2020-10-30,C,5.0,2020-10-23,2.660000038146973,2.52915,344.0,7.0,0.104176,0.1645198233,1.0438289543917918,0.0031296573897378324,4.001039546462147,0.6674664282634789,-0.35943038780755854
1932,1932,166264480.0,506496.0,2.65,2020-10-30,C,5.0,2020-10-23,2.1,2.52915,21.0,7.0,0.104176,0.1645198233,1.047782851946306,0.01854629243888478,0.7440529102560034,0.09927080885982574,-0.2244131057716558
1933,1933,166264481.0,506496.0,2.66,2020-10-30,C,5.0,2020-10-23,1.7,2.52915,18.0,7.0,0.104176,0.1645198233,1.0517367495008205,0.028594087378893414,1.5984212413285455,0.1878459687749314,-0.4945627565626431
1934,1934,166264483.0,506496.0,2.68,2020-10-30,C,5.0,2020-10-23,1.1199999809265138,2.52915,30.0,7.0,0.104176,0.1645198233,1.0596445446098492,0.04002854745846715,1.6004323658897361,0.6108378628302858,-0.7452315591892215
1935,1935,166271293.0,504880.0,0.32,2020-10-30,C,10.0,2020-10-23,3.5599998474121093,0.3198860107421875,1554.0,7.0,0.104176,0.1448036871,1.000356343366026,0.04034686836294451,4.895750160576204,0.12828027624043967,-0.3635520809634043
1936,1936,166271294.0,504880.0,0.3225,2020-10-30,C,10.0,2020-10-23,2.3799999237060545,0.3198860107421875,2785.0,7.0,0.104176,0.1448036871,1.0081716272985732,0.030888743185522396,3.5941616340102325,0.06890282170499762,-0.5670793352074383
1937,1937,166271295.0,504880.0,0.325,2020-10-30,C,10.0,2020-10-23,1.4600000381469729,0.3198860107421875,3025.0,7.0,0.104176,0.1448036871,1.0159869112311202,0.023297507631093325,1.5329560510354967,0.30409316880557113,-0.26746205143427687
1938,1938,166271296.0,504880.0,0.3275,2020-10-30,C,10.0,2020-10-23,0.8800000190734864,0.3198860107421875,1473.0,7.0,0.104176,0.1448036871,1.0238021951636673,0.04194799210198044,3.058890220701704,0.3669345799606303,-0.42066349223328203
1945,1945,173843987.0,701056.0,7.0,2020-10-30,C,1.0,2020-10-23,33.0,6.89339990234375,29.0,7.0,0.104176,0.175930622,1.0154640814643592,0.01294060495590401,3.01803109450001,0.0706907445318209,-0.6668597259204954
1946,1946,173843988.0,701056.0,7.1,2020-10-30,C,1.0,2020-10-23,14.0,6.89339990234375,12.0,7.0,0.104176,0.175930622,1.0299707111995642,0.046700027533062294,1.7599703702157687,0.5702104004935266,-0.6302730975614013
1947,1947,173872495.0,701057.0,10.0,2020-10-30,C,2.0,2020-10-23,16.5,9.6405,21.0,7.0,0.104176,0.16253294,1.0372905969607387,0.03433399428575544,1.1815320506183369,0.3184764968434076,-0.28446638177416433
1948,1948,173872496.0,701057.0,10.05,2020-10-30,C,2.0,2020-10-23,11.5,9.6405,25.0,7.0,0.104176,0.16253294,1.0424770499455425,0.02105244591440078,4.923896843000017,0.6050765121091398,-0.7271104293626631
1949,1949,173872497.0,701057.0,10.1,2020-10-30,C,2.0,2020-10-23,7.5,9.6405,26.0,7.0,0.104176,0.16253294,1.047663502930346,0.046498070638369735,0.44924447667275713,0.1651831837303271,-0.0844183710367724
1950,1950,173872498.0,701057.0,10.15,2020-10-30,C,2.0,2020-10-23,5.0,9.6405,12.0,7.0,0.104176,0.16253294,1.0528499559151496,0.03671329833179048,2.316280574379615,0.3077558849795456,-0.31495370863866956
1951,1951,173872499.0,701057.0,10.2,2020-10-30,C,2.0,2020-10-23,3.0,9.6405,6.0,7.0,0.104176,0.16253294,1.0580364088999532,0.027262101573827524,0.582003042609987,0.15253576774690242,-0.5098949348863684
1966,1966,166283333.0,504880.0,0.3325,2020-09-04,C,10.0,2020-08-28,3.05,0.33155400390625,308.0,7.0,0.109752,0.1856262062,1.0028532187293913,0.05001234402879082,1.5418059515726479,0.6618671616784624,-0.7256798761304903
1967,1967,166283334.0,504880.0,0.335,2020-09-04,C,10.0,2020-08-28,1.8899999618530277,0.33155400390625,5712.0,7.0,0.109752,0.1856262062,1.010393468494274,0.01587803593194765,0.6931781941828891,0.617462105927423,-0.4082323252502059
1968,1968,166283335.0,504880.0,0.3375,2020-09-04,C,10.0,2020-08-28,1.05,0.33155400390625,1829.0,7.0,0.109752,0.1856262062,1.0179337182591566,0.02459599123140977,2.088111026236364,0.466873686109581,-0.40749178792721463
1969,1969,166283336.0,504880.0,0.34,2020-09-04,C,10.0,2020-08-28,0.55,0.33155400390625,2681.0,7.0,0.109752,0.1856262062,1.0254739680240392,0.007076509929391849,2.910351892640392,0.5793369895573283,-0.5946618371205545
1970,1970,166283833.0,506496.0,2.67,2020-09-04,C,5.0,2020-08-28,7.180000305175781,2.6066400390625,317.0,7.0,0.109752,0.1974143936,1.0243071386873532,0.04635190503360513,2.48796650918247,0.35529422038399,-0.31951225553556606
1971,1971,166283834.0,506496.0,2.68,2020-09-04,C,5.0,2020-08-28,5.520000076293945,2.6066400390625,1320.0,7.0,0.109752,0.1974143936,1.028143495012025,0.005614889529284333,3.3661613028916118,0.49747857875302415,-0.6715047605134032
1972,1972,166283835.0,506496.0,2.69,2020-09-04,C,5.0,2020-08-28,4.220000076293945,2.6066400390625,274.0,7.0,0.109752,0.1974143936,1.0319798513366967,0.026755818748672118,4.576158674355232,0.2326160272842668,-0.16620647108045625
1973,1973,166283836.0,506496.0,2.7,2020-09-04,C,5.0,2020-08-28,3.220000076293945,2.6066400390625,642.0,7.0,0.109752,0.1974143936,1.0358162076613684,0.023531314685850364,0.8177878491504353,0.2855538225588685,-0.5599892194017768
1974,1974,166283837.0,506496.0,2.71,2020-09-04,C,5.0,2020-08-28,2.479999923706054,2.6066400390625,163.0,7.0,0.109752,0.1974143936,1.0396525639860401,0.00928824837996323,0.17160999722990955,0.3315582932264951,-0.5039039879649055
1975,1975,166283840.0,506496.0,2.74,2020-09-04,C,5.0,2020-08-28,1.0600000381469727,2.6066400390625,21.0,7.0,0.109752,0.1974143936,1.0511616329600555,0.03548883375622875,1.2085653669941536,0.11745545819306599,-0.3127045537723293
1983,1983,166287757.0,701056.0,7.3,2020-09-04,C,1.0,2020-08-28,21.0,7.133,8.0,7.0,0.109752,0.2168904102,1.0234123089864011,0.044833949703504405,4.542947422217294,0.40385714961035424,-0.5668667829180162
1984,1984,166287758.0,701056.0,7.4,2020-09-04,C,1.0,2020-08-28,7.0,7.133,9.0,7.0,0.109752,0.2168904102,1.037431655684845,0.039428596302134994,1.2274359250171107,0.12116412440840955,-0.4029988690352934
1985,1985,166311239.0,701057.0,10.25,2020-09-04,C,2.0,2020-08-28,19.5,9.9185,74.0,7.0,0.109752,0.2131448344,1.0334223924988657,0.0033518564942644482,1.383508685054385,0.6115731781949382,-0.724648494726732
1986,1986,166311240.0,701057.0,10.3,2020-09-04,C,2.0,2020-08-28,13.5,9.9185,69.0,7.0,0.109752,0.2131448344,1.0384634773403236,0.04439156341925887,0.4448831112744267,0.6799130621313392,-0.2340952752810168
1987,1987,166311241.0,701057.0,10.35,2020-09-04,C,2.0,2020-08-28,9.0,9.9185,6.0,7.0,0.109752,0.2131448344,1.0435045621817816,0.004293847473299977,4.186134783273821,0.19257764858657572,-0.13756581893955416
1988,1988,166311242.0,701057.0,10.4,2020-09-04,C,2.0,2020-08-28,5.5,9.9185,6.0,7.0,0.109752,0.2131448344,1.0485456470232395,0.028589415020712383,2.792994002017589,0.551688168882348,-0.5103047998679567
1989,1989,166311243.0,701057.0,10.45,2020-09-04,C,2.0,2020-08-28,3.5,9.9185,5.0,7.0,0.109752,0.2131448344,1.0535867318646972,0.03712617348259172,4.71287575278718,0.18759335731777937,-0.21909847203700322
1990,1990,166313707.0,506497.0,0.51,2020-09-04,C,10.0,2020-08-28,1.863999938964844,0.500293994140625,3.0,7.0,0.109752,0.1908860162,1.0194006043907191,0.02065620131182726,0.8445768595681202,0.3508363742976194,-0.054401836307351105
1991,1991,166330104.0,506497.0,0.515,2020-09-04,C,10.0,2020-08-28,0.8850000381469727,0.500293994140625,3.0,7.0,0.109752,0.1908860162,1.029394727963177,0.045841664143804625,1.0637293295511874,0.3299145496762418,-0.5711277730007421
2002,2002,166327907.0,504880.0,0.335,2021-02-19,C,10.0,2020-11-02,3.2400001525878905,0.30195400390625,14.0,109.0,0.211791,0.2144420784,1.1094404964539237,0.03632837558120799,2.842324166672604,0.07059340323656249,-0.34907256274655335
2003,2003,166327909.0,504880.0,0.34,2021-02-19,C,10.0,2020-11-02,2.3299999237060547,0.30195400390625,515.0,109.0,0.211791,0.2144420784,1.125999309833833,0.024493895984973868,0.15959550405774403,0.3722733897115033,-0.14446610574605037
2004,2004,166327911.0,504880.0,0.345,2021-02-19,C,10.0,2020-11-02,1.6600000381469726,0.30195400390625,11.0,109.0,0.211791,0.2144420784,1.1425581232137423,0.04021096220548864,2.4692317680867744,0.41277315809245074,-0.23163520189924408
2005,2005,166363526.0,504880.0,0.3275,2020-09-25,C,10.0,2020-09-18,3.9299999237060548,0.328368994140625,320.0,7.0,0.101641,0.1766684229,0.9973536047674074,0.04882052607827096,4.153714075799675,0.43064844251283363,-0.5981192466469506
2006,2006,166363527.0,504880.0,0.33,2020-09-25,C,10.0,2020-09-18,2.5100000381469725,0.328368994140625,2345.0,7.0,0.101641,0.1766684229,1.0049669910633419,0.03488061720794957,4.335042427134599,0.09606144022621654,-0.7297933726547191
2007,2007,166363528.0,504880.0,0.3325,2020-09-25,C,10.0,2020-09-18,1.4399999618530273,0.328368994140625,3882.0,7.0,0.101641,0.1766684229,1.0125803773592763,0.03388405035454058,2.143048371718729,0.5538733894811325,-0.2797531071481464
