,optionid,securityid,strike,expiration,callput,contractsize,date_traded,contract_price,asset_price,contract_volume,days_to_maturity,rate,volatility
1859,166157563.0,504880.0,3300.0,2020-08-07,C,10.0,2020-07-31,5.5,3174.320068359375,3906.0,7.0,0.108232,0.1764341575
1860,166158166.0,506496.0,12750.0,2020-08-07,C,5.0,2020-07-31,34.900001525878906,12313.3603515625,173.0,7.0,0.108232,0.189057146
1861,166158167.0,506496.0,12800.0,2020-08-07,C,5.0,2020-07-31,26.700000762939453,12313.3603515625,219.0,7.0,0.108232,0.189057146
1862,166158168.0,506496.0,12850.0,2020-08-07,C,5.0,2020-07-31,20.299999237060547,12313.3603515625,52.0,7.0,0.108232,0.189057146
1863,166158169.0,506496.0,12900.0,2020-08-07,C,5.0,2020-07-31,15.5,12313.3603515625,518.0,7.0,0.108232,0.189057146
1864,166158170.0,506496.0,12950.0,2020-08-07,C,5.0,2020-07-31,11.699999809265137,12313.3603515625,14.0,7.0,0.108232,0.189057146
1865,166158171.0,506496.0,13000.0,2020-08-07,C,5.0,2020-07-31,8.899999618530273,12313.3603515625,464.0,7.0,0.108232,0.189057146
1866,166158172.0,506496.0,13050.0,2020-08-07,C,5.0,2020-07-31,6.800000190734863,12313.3603515625,76.0,7.0,0.108232,0.189057146
1867,166158173.0,506496.0,13100.0,2020-08-07,C,5.0,2020-07-31,5.099999904632568,12313.3603515625,47.0,7.0,0.108232,0.189057146
1868,166160952.0,702263.0,1720.0,2020-08-07,C,100.0,2020-07-31,19.25,1710.5,34.0,7.0,0.108232,0.1807716774
1869,166160954.0,702263.0,1730.0,2020-08-07,C,100.0,2020-07-31,10.75,1710.5,20.0,7.0,0.108232,0.1807716774
1870,166160956.0,702263.0,1740.0,2020-08-07,C,100.0,2020-07-31,7.0,1710.5,76.0,7.0,0.108232,0.1807716774
1871,166160957.0,702263.0,1745.0,2020-08-07,C,100.0,2020-07-31,6.0,1710.5,36.0,7.0,0.108232,0.1807716774
1872,166160958.0,702263.0,1750.0,2020-08-07,C,100.0,2020-07-31,5.800000190734863,1710.5,11.0,7.0,0.108232,0.1807716774
1873,166160960.0,702263.0,1760.0,2020-08-07,C,100.0,2020-07-31,5.199999809265137,1710.5,5.0,7.0,0.108232,0.1807716774
1874,166179994.0,701056.0,7100.0,2020-08-07,C,1.0,2020-07-31,26.0,6877.39990234375,5.0,7.0,0.108232,0.252366013
1875,166179995.0,701056.0,7200.0,2020-08-07,C,1.0,2020-07-31,10.0,6877.39990234375,12.0,7.0,0.108232,0.252366013
1876,166240794.0,701057.0,19800.0,2020-08-07,C,2.0,2020-07-31,39.0,19088.0,9.0,7.0,0.108232,0.2105080371
1877,166240795.0,701057.0,19900.0,2020-08-07,C,2.0,2020-07-31,27.0,19088.0,26.0,7.0,0.108232,0.2105080371
1878,166240796.0,701057.0,20000.0,2020-08-07,C,2.0,2020-07-31,19.0,19088.0,28.0,7.0,0.108232,0.2105080371
1879,166240799.0,701057.0,20300.0,2020-08-07,C,2.0,2020-07-31,6.0,19088.0,27.0,7.0,0.108232,0.2105080371
1880,166246009.0,506497.0,4950.0,2020-08-07,C,10.0,2020-07-31,10.9399995803833,4783.68994140625,62.0,7.0,0.108232,0.1911113528
1881,166246013.0,506497.0,5000.0,2020-08-07,C,10.0,2020-07-31,5.900000095367432,4783.68994140625,9.0,7.0,0.108232,0.1911113528
1882,166246091.0,506534.0,520.0,2020-08-07,C,100.0,2020-07-31,25.850000381469727,545.2899780273438,3.0,7.0,0.108232,0.1795277008
1883,166246093.0,506534.0,530.0,2020-08-07,C,100.0,2020-07-31,17.360000610351562,545.2899780273438,7.0,7.0,0.108232,0.1795277008
1884,166246095.0,506534.0,540.0,2020-08-07,C,100.0,2020-07-31,10.079999923706055,545.2899780273438,51.0,7.0,0.108232,0.1795277008
1885,166246097.0,506534.0,545.0,2020-08-07,C,100.0,2020-07-31,7.050000190734863,545.2899780273438,65.0,7.0,0.108232,0.1795277008
1886,166250407.0,506534.0,510.0,2020-08-07,C,100.0,2020-07-31,35.04999923706055,545.2899780273438,4.0,7.0,0.108232,0.1795277008
1887,166250413.0,506534.0,542.0,2020-08-07,C,100.0,2020-07-31,8.819999694824219,545.2899780273438,47.0,7.0,0.108232,0.1795277008
1888,166250417.0,506534.0,546.0,2020-08-07,C,100.0,2020-07-31,6.550000190734863,545.2899780273438,82.0,7.0,0.108232,0.1795277008
1889,166250419.0,506534.0,548.0,2020-08-07,C,100.0,2020-07-31,5.610000133514404,545.2899780273438,98.0,7.0,0.108232,0.1795277008
1890,166254115.0,506534.0,536.0,2020-08-07,C,100.0,2020-07-31,12.8100004196167,545.2899780273438,3.0,7.0,0.108232,0.1795277008
1891,166157574.0,504880.0,3575.0,2020-08-07,C,10.0,2020-07-07,8.600000381469727,3321.56005859375,105.0,31.0,0.18502,0.2762451127
1892,166245340.0,504880.0,3250.0,2020-08-28,C,10.0,2020-08-21,36.900001525878906,3259.75,756.0,7.0,0.10811,0.1721403917
1893,166245341.0,504880.0,3275.0,2020-08-28,C,10.0,2020-08-21,24.100000381469727,3259.75,3271.0,7.0,0.10811,0.1721403917
1894,166245342.0,504880.0,3300.0,2020-08-28,C,10.0,2020-08-21,14.300000190734863,3259.75,4822.0,7.0,0.10811,0.1721403917
1895,166245343.0,504880.0,3325.0,2020-08-28,C,10.0,2020-08-21,7.800000190734863,3259.75,905.0,7.0,0.10811,0.1721403917
1896,166245923.0,506496.0,13050.0,2020-08-28,C,5.0,2020-08-21,30.100000381469727,12764.7998046875,31.0,7.0,0.10811,0.1841100538
1897,166245924.0,506496.0,13100.0,2020-08-28,C,5.0,2020-08-21,22.200000762939453,12764.7998046875,281.0,7.0,0.10811,0.1841100538
1898,166245925.0,506496.0,13150.0,2020-08-28,C,5.0,2020-08-21,16.5,12764.7998046875,331.0,7.0,0.10811,0.1841100538
1899,166245926.0,506496.0,13200.0,2020-08-28,C,5.0,2020-08-21,12.300000190734863,12764.7998046875,432.0,7.0,0.10811,0.1841100538
1900,166245927.0,506496.0,13250.0,2020-08-28,C,5.0,2020-08-21,9.199999809265137,12764.7998046875,129.0,7.0,0.10811,0.1841100538
1901,166245928.0,506496.0,13300.0,2020-08-28,C,5.0,2020-08-21,6.699999809265137,12764.7998046875,416.0,7.0,0.10811,0.1841100538
1902,166251426.0,702263.0,1740.0,2020-08-28,C,100.0,2020-08-21,21.0,1752.9000244140625,20.0,7.0,0.10811,0.1785973878
1903,166251428.0,702263.0,1750.0,2020-08-28,C,100.0,2020-08-21,19.5,1752.9000244140625,33.0,7.0,0.10811,0.1785973878
1904,166251429.0,702263.0,1755.0,2020-08-28,C,100.0,2020-08-21,14.5,1752.9000244140625,65.0,7.0,0.10811,0.1785973878
1905,166251430.0,702263.0,1760.0,2020-08-28,C,100.0,2020-08-21,14.5,1752.9000244140625,10.0,7.0,0.10811,0.1785973878
1906,166251431.0,702263.0,1765.0,2020-08-28,C,100.0,2020-08-21,11.5,1752.9000244140625,9.0,7.0,0.10811,0.1785973878
1907,166251432.0,702263.0,1770.0,2020-08-28,C,100.0,2020-08-21,10.0,1752.9000244140625,54.0,7.0,0.10811,0.1785973878
1908,166251434.0,702263.0,1780.0,2020-08-28,C,100.0,2020-08-21,6.5,1752.9000244140625,68.0,7.0,0.10811,0.1785973878
1909,166272738.0,701056.0,7200.0,2020-08-28,C,1.0,2020-08-21,19.0,6965.0,36.0,7.0,0.10811,0.2130435852
1910,166272739.0,701056.0,7300.0,2020-08-28,C,1.0,2020-08-21,6.0,6965.0,8.0,7.0,0.10811,0.2130435852
1911,166293786.0,701057.0,20400.0,2020-08-28,C,2.0,2020-08-21,34.0,19690.0,10.0,7.0,0.10811,0.2046151149
1912,166293787.0,701057.0,20500.0,2020-08-28,C,2.0,2020-08-21,23.0,19690.0,20.0,7.0,0.10811,0.2046151149
1913,166293788.0,701057.0,20600.0,2020-08-28,C,2.0,2020-08-21,16.0,19690.0,3.0,7.0,0.10811,0.2046151149
1914,166293789.0,701057.0,20700.0,2020-08-28,C,2.0,2020-08-21,10.0,19690.0,25.0,7.0,0.10811,0.2046151149
1915,166298740.0,506534.0,520.0,2020-08-28,C,100.0,2020-08-21,31.84000015258789,551.3699951171875,3.0,7.0,0.10811,0.1834974508
1916,166298742.0,506534.0,530.0,2020-08-28,C,100.0,2020-08-21,22.34000015258789,551.3699951171875,5.0,7.0,0.10811,0.1834974508
1917,166298744.0,506534.0,540.0,2020-08-28,C,100.0,2020-08-21,13.489999771118164,551.3699951171875,29.0,7.0,0.10811,0.1834974508
1918,166298746.0,506534.0,546.0,2020-08-28,C,100.0,2020-08-21,8.84000015258789,551.3699951171875,81.0,7.0,0.10811,0.1834974508
1919,166298748.0,506534.0,548.0,2020-08-28,C,100.0,2020-08-21,7.449999809265137,551.3699951171875,134.0,7.0,0.10811,0.1834974508
1920,166298750.0,506534.0,550.0,2020-08-28,C,100.0,2020-08-21,6.179999828338623,551.3699951171875,717.0,7.0,0.10811,0.1834974508
1921,166298752.0,506534.0,552.0,2020-08-28,C,100.0,2020-08-21,5.010000228881836,551.3699951171875,171.0,7.0,0.10811,0.1834974508
1922,166303549.0,506534.0,534.0,2020-08-28,C,100.0,2020-08-21,18.690000534057617,551.3699951171875,4.0,7.0,0.10811,0.1834974508
1923,166303551.0,506534.0,535.0,2020-08-28,C,100.0,2020-08-21,17.790000915527344,551.3699951171875,77.0,7.0,0.10811,0.1834974508
1924,166303553.0,506534.0,536.0,2020-08-28,C,100.0,2020-08-21,16.90999984741211,551.3699951171875,14.0,7.0,0.10811,0.1834974508
1925,166303559.0,506534.0,544.0,2020-08-28,C,100.0,2020-08-21,10.3100004196167,551.3699951171875,26.0,7.0,0.10811,0.1834974508
1926,166257637.0,506522.0,10200.0,2020-10-30,C,10.0,2020-10-23,24.700000762939453,10023.900390625,101.0,7.0,0.104176,0.117927896
1927,166264475.0,506496.0,13000.0,2020-10-30,C,5.0,2020-10-23,36.599998474121094,12645.75,290.0,7.0,0.104176,0.1645198233
1928,166264476.0,506496.0,13050.0,2020-10-30,C,5.0,2020-10-23,28.399999618530273,12645.75,711.0,7.0,0.104176,0.1645198233
1929,166264477.0,506496.0,13100.0,2020-10-30,C,5.0,2020-10-23,22.0,12645.75,225.0,7.0,0.104176,0.1645198233
1930,166264478.0,506496.0,13150.0,2020-10-30,C,5.0,2020-10-23,17.100000381469727,12645.75,498.0,7.0,0.104176,0.1645198233
1931,166264479.0,506496.0,13200.0,2020-10-30,C,5.0,2020-10-23,13.300000190734863,12645.75,344.0,7.0,0.104176,0.1645198233
1932,166264480.0,506496.0,13250.0,2020-10-30,C,5.0,2020-10-23,10.5,12645.75,21.0,7.0,0.104176,0.1645198233
1933,166264481.0,506496.0,13300.0,2020-10-30,C,5.0,2020-10-23,8.5,12645.75,18.0,7.0,0.104176,0.1645198233
1934,166264483.0,506496.0,13400.0,2020-10-30,C,5.0,2020-10-23,5.599999904632568,12645.75,30.0,7.0,0.104176,0.1645198233
1935,166271293.0,504880.0,3200.0,2020-10-30,C,10.0,2020-10-23,35.599998474121094,3198.860107421875,1554.0,7.0,0.104176,0.1448036871
1936,166271294.0,504880.0,3225.0,2020-10-30,C,10.0,2020-10-23,23.799999237060547,3198.860107421875,2785.0,7.0,0.104176,0.1448036871
1937,166271295.0,504880.0,3250.0,2020-10-30,C,10.0,2020-10-23,14.600000381469727,3198.860107421875,3025.0,7.0,0.104176,0.1448036871
1938,166271296.0,504880.0,3275.0,2020-10-30,C,10.0,2020-10-23,8.800000190734863,3198.860107421875,1473.0,7.0,0.104176,0.1448036871
1939,173840913.0,702263.0,1815.0,2020-10-30,C,100.0,2020-10-23,21.0,1816.1500244140625,24.0,7.0,0.104176,0.1589227063
1940,173840914.0,702263.0,1820.0,2020-10-30,C,100.0,2020-10-23,17.5,1816.1500244140625,18.0,7.0,0.104176,0.1589227063
1941,173840916.0,702263.0,1830.0,2020-10-30,C,100.0,2020-10-23,15.25,1816.1500244140625,4.0,7.0,0.104176,0.1589227063
1942,173840917.0,702263.0,1835.0,2020-10-30,C,100.0,2020-10-23,15.5,1816.1500244140625,20.0,7.0,0.104176,0.1589227063
1943,173840918.0,702263.0,1840.0,2020-10-30,C,100.0,2020-10-23,9.5,1816.1500244140625,59.0,7.0,0.104176,0.1589227063
1944,173840919.0,702263.0,1845.0,2020-10-30,C,100.0,2020-10-23,6.699999809265137,1816.1500244140625,12.0,7.0,0.104176,0.1589227063
1945,173843987.0,701056.0,7000.0,2020-10-30,C,1.0,2020-10-23,33.0,6893.39990234375,29.0,7.0,0.104176,0.175930622
1946,173843988.0,701056.0,7100.0,2020-10-30,C,1.0,2020-10-23,14.0,6893.39990234375,12.0,7.0,0.104176,0.175930622
1947,173872495.0,701057.0,20000.0,2020-10-30,C,2.0,2020-10-23,33.0,19281.0,21.0,7.0,0.104176,0.16253294
1948,173872496.0,701057.0,20100.0,2020-10-30,C,2.0,2020-10-23,23.0,19281.0,25.0,7.0,0.104176,0.16253294
1949,173872497.0,701057.0,20200.0,2020-10-30,C,2.0,2020-10-23,15.0,19281.0,26.0,7.0,0.104176,0.16253294
1950,173872498.0,701057.0,20300.0,2020-10-30,C,2.0,2020-10-23,10.0,19281.0,12.0,7.0,0.104176,0.16253294
1951,173872499.0,701057.0,20400.0,2020-10-30,C,2.0,2020-10-23,6.0,19281.0,6.0,7.0,0.104176,0.16253294
1952,173875719.0,506534.0,520.0,2020-10-30,C,100.0,2020-10-23,34.41999816894531,554.3400268554688,23.0,7.0,0.104176,0.1464236544
1953,173875721.0,506534.0,530.0,2020-10-30,C,100.0,2020-10-23,24.989999771118164,554.3400268554688,5.0,7.0,0.104176,0.1464236544
1954,173875723.0,506534.0,536.0,2020-10-30,C,100.0,2020-10-23,19.59000015258789,554.3400268554688,4.0,7.0,0.104176,0.1464236544
1955,173875725.0,506534.0,538.0,2020-10-30,C,100.0,2020-10-23,17.8799991607666,554.3400268554688,23.0,7.0,0.104176,0.1464236544
1956,173875727.0,506534.0,540.0,2020-10-30,C,100.0,2020-10-23,16.170000076293945,554.3400268554688,72.0,7.0,0.104176,0.1464236544
1957,173875729.0,506534.0,542.0,2020-10-30,C,100.0,2020-10-23,14.579999923706055,554.3400268554688,7.0,7.0,0.104176,0.1464236544
1958,173875731.0,506534.0,544.0,2020-10-30,C,100.0,2020-10-23,13.020000457763672,554.3400268554688,8.0,7.0,0.104176,0.1464236544
1959,173875733.0,506534.0,546.0,2020-10-30,C,100.0,2020-10-23,11.5,554.3400268554688,52.0,7.0,0.104176,0.1464236544
1960,173875735.0,506534.0,548.0,2020-10-30,C,100.0,2020-10-23,10.0600004196167,554.3400268554688,13.0,7.0,0.104176,0.1464236544
1961,173875737.0,506534.0,550.0,2020-10-30,C,100.0,2020-10-23,8.739999771118164,554.3400268554688,121.0,7.0,0.104176,0.1464236544
1962,173875739.0,506534.0,552.0,2020-10-30,C,100.0,2020-10-23,7.420000076293945,554.3400268554688,15.0,7.0,0.104176,0.1464236544
1963,173875741.0,506534.0,554.0,2020-10-30,C,100.0,2020-10-23,6.25,554.3400268554688,114.0,7.0,0.104176,0.1464236544
1964,173875743.0,506534.0,556.0,2020-10-30,C,100.0,2020-10-23,5.179999828338623,554.3400268554688,112.0,7.0,0.104176,0.1464236544
1965,173931921.0,506534.0,528.0,2020-10-30,C,100.0,2020-10-23,26.84000015258789,554.3400268554688,4.0,7.0,0.104176,0.1464236544
1966,166283333.0,504880.0,3325.0,2020-09-04,C,10.0,2020-08-28,30.5,3315.5400390625,308.0,7.0,0.109752,0.1856262062
1967,166283334.0,504880.0,3350.0,2020-09-04,C,10.0,2020-08-28,18.899999618530273,3315.5400390625,5712.0,7.0,0.109752,0.1856262062
1968,166283335.0,504880.0,3375.0,2020-09-04,C,10.0,2020-08-28,10.5,3315.5400390625,1829.0,7.0,0.109752,0.1856262062
1969,166283336.0,504880.0,3400.0,2020-09-04,C,10.0,2020-08-28,5.5,3315.5400390625,2681.0,7.0,0.109752,0.1856262062
1970,166283833.0,506496.0,13350.0,2020-09-04,C,5.0,2020-08-28,35.900001525878906,13033.2001953125,317.0,7.0,0.109752,0.1974143936
1971,166283834.0,506496.0,13400.0,2020-09-04,C,5.0,2020-08-28,27.600000381469727,13033.2001953125,1320.0,7.0,0.109752,0.1974143936
1972,166283835.0,506496.0,13450.0,2020-09-04,C,5.0,2020-08-28,21.100000381469727,13033.2001953125,274.0,7.0,0.109752,0.1974143936
1973,166283836.0,506496.0,13500.0,2020-09-04,C,5.0,2020-08-28,16.100000381469727,13033.2001953125,642.0,7.0,0.109752,0.1974143936
1974,166283837.0,506496.0,13550.0,2020-09-04,C,5.0,2020-08-28,12.399999618530273,13033.2001953125,163.0,7.0,0.109752,0.1974143936
1975,166283840.0,506496.0,13700.0,2020-09-04,C,5.0,2020-08-28,5.300000190734863,13033.2001953125,21.0,7.0,0.109752,0.1974143936
1976,166285884.0,702263.0,1750.0,2020-09-04,C,100.0,2020-08-28,33.0,1776.449951171875,3.0,7.0,0.109752,0.1846381269
1977,166285890.0,702263.0,1780.0,2020-09-04,C,100.0,2020-08-28,18.25,1776.449951171875,10.0,7.0,0.109752,0.1846381269
1978,166285891.0,702263.0,1785.0,2020-09-04,C,100.0,2020-08-28,12.75,1776.449951171875,18.0,7.0,0.109752,0.1846381269
1979,166285892.0,702263.0,1790.0,2020-09-04,C,100.0,2020-08-28,9.699999809265137,1776.449951171875,52.0,7.0,0.109752,0.1846381269
1980,166285894.0,702263.0,1800.0,2020-09-04,C,100.0,2020-08-28,7.800000190734863,1776.449951171875,151.0,7.0,0.109752,0.1846381269
1981,166285896.0,702263.0,1810.0,2020-09-04,C,100.0,2020-08-28,5.300000190734863,1776.449951171875,24.0,7.0,0.109752,0.1846381269
1982,166285897.0,702263.0,1815.0,2020-09-04,C,100.0,2020-08-28,5.400000095367432,1776.449951171875,11.0,7.0,0.109752,0.1846381269
1983,166287757.0,701056.0,7300.0,2020-09-04,C,1.0,2020-08-28,21.0,7133.0,8.0,7.0,0.109752,0.2168904102
1984,166287758.0,701056.0,7400.0,2020-09-04,C,1.0,2020-08-28,7.0,7133.0,9.0,7.0,0.109752,0.2168904102
1985,166311239.0,701057.0,20500.0,2020-09-04,C,2.0,2020-08-28,39.0,19837.0,74.0,7.0,0.109752,0.2131448344
1986,166311240.0,701057.0,20600.0,2020-09-04,C,2.0,2020-08-28,27.0,19837.0,69.0,7.0,0.109752,0.2131448344
1987,166311241.0,701057.0,20700.0,2020-09-04,C,2.0,2020-08-28,18.0,19837.0,6.0,7.0,0.109752,0.2131448344
1988,166311242.0,701057.0,20800.0,2020-09-04,C,2.0,2020-08-28,11.0,19837.0,6.0,7.0,0.109752,0.2131448344
1989,166311243.0,701057.0,20900.0,2020-09-04,C,2.0,2020-08-28,7.0,19837.0,5.0,7.0,0.109752,0.2131448344
1990,166313707.0,506497.0,5100.0,2020-09-04,C,10.0,2020-08-28,18.639999389648438,5002.93994140625,3.0,7.0,0.109752,0.1908860162
1991,166330104.0,506497.0,5150.0,2020-09-04,C,10.0,2020-08-28,8.850000381469727,5002.93994140625,3.0,7.0,0.109752,0.1908860162
1992,166313793.0,506534.0,530.0,2020-09-04,C,100.0,2020-08-28,27.110000610351562,556.7999877929688,4.0,7.0,0.109752,0.1900875471
1993,166313803.0,506534.0,540.0,2020-09-04,C,100.0,2020-08-28,17.969999313354492,556.7999877929688,8.0,7.0,0.109752,0.1900875471
1994,166313807.0,506534.0,544.0,2020-09-04,C,100.0,2020-08-28,14.619999885559082,556.7999877929688,3.0,7.0,0.109752,0.1900875471
1995,166313809.0,506534.0,546.0,2020-09-04,C,100.0,2020-08-28,13.0,556.7999877929688,16.0,7.0,0.109752,0.1900875471
1996,166313811.0,506534.0,548.0,2020-09-04,C,100.0,2020-08-28,11.470000267028809,556.7999877929688,7.0,7.0,0.109752,0.1900875471
1997,166313813.0,506534.0,550.0,2020-09-04,C,100.0,2020-08-28,9.979999542236328,556.7999877929688,53.0,7.0,0.109752,0.1900875471
1998,166313815.0,506534.0,552.0,2020-09-04,C,100.0,2020-08-28,8.600000381469727,556.7999877929688,17.0,7.0,0.109752,0.1900875471
1999,166313817.0,506534.0,554.0,2020-09-04,C,100.0,2020-08-28,7.309999942779541,556.7999877929688,75.0,7.0,0.109752,0.1900875471
2000,166313819.0,506534.0,556.0,2020-09-04,C,100.0,2020-08-28,6.130000114440918,556.7999877929688,132.0,7.0,0.109752,0.1900875471
2001,166313821.0,506534.0,558.0,2020-09-04,C,100.0,2020-08-28,5.050000190734863,556.7999877929688,87.0,7.0,0.109752,0.1900875471
2002,166327907.0,504880.0,3350.0,2021-02-19,C,10.0,2020-11-02,32.400001525878906,3019.5400390625,14.0,109.0,0.211791,0.2144420784
2003,166327909.0,504880.0,3400.0,2021-02-19,C,10.0,2020-11-02,23.299999237060547,3019.5400390625,515.0,109.0,0.211791,0.2144420784
2004,166327911.0,504880.0,3450.0,2021-02-19,C,10.0,2020-11-02,16.600000381469727,3019.5400390625,11.0,109.0,0.211791,0.2144420784
2005,166363526.0,504880.0,3275.0,2020-09-25,C,10.0,2020-09-18,39.29999923706055,3283.68994140625,320.0,7.0,0.101641,0.1766684229
2006,166363527.0,504880.0,3300.0,2020-09-25,C,10.0,2020-09-18,25.100000381469727,3283.68994140625,2345.0,7.0,0.101641,0.1766684229
2007,166363528.0,504880.0,3325.0,2020-09-25,C,10.0,2020-09-18,14.399999618530273,3283.68994140625,3882.0,7.0,0.101641,0.1766684229
2008,166363529.0,504880.0,3350.0,2020-09-25,C,10.0,2020-09-18,7.300000190734863,3283.68994140625,4192.0,7.0,0.101641,0.1766684229
2009,166363988.0,506496.0,13400.0,2020-09-25,C,5.0,2020-09-18,39.099998474121094,13116.25,1065.0,7.0,0.101641,0.1857519677
2010,166363989.0,506496.0,13450.0,2020-09-25,C,5.0,2020-09-18,28.0,13116.25,365.0,7.0,0.101641,0.1857519677
2011,166363990.0,506496.0,13500.0,2020-09-25,C,5.0,2020-09-18,19.700000762939453,13116.25,59.0,7.0,0.101641,0.1857519677
2012,166363991.0,506496.0,13550.0,2020-09-25,C,5.0,2020-09-18,13.600000381469727,13116.25,154.0,7.0,0.101641,0.1857519677
2013,166363992.0,506496.0,13600.0,2020-09-25,C,5.0,2020-09-18,9.300000190734863,13116.25,375.0,7.0,0.101641,0.1857519677
2014,166363993.0,506496.0,13650.0,2020-09-25,C,5.0,2020-09-18,6.300000190734863,13116.25,86.0,7.0,0.101641,0.1857519677
2015,166366247.0,702263.0,1820.0,2020-09-25,C,100.0,2020-09-18,25.0,1834.199951171875,20.0,7.0,0.101641,0.1583301437
2016,166366250.0,702263.0,1835.0,2020-09-25,C,100.0,2020-09-18,17.25,1834.199951171875,3.0,7.0,0.101641,0.1583301437
2017,166366251.0,702263.0,1840.0,2020-09-25,C,100.0,2020-09-18,13.5,1834.199951171875,13.0,7.0,0.101641,0.1583301437
2018,166366252.0,702263.0,1845.0,2020-09-25,C,100.0,2020-09-18,16.25,1834.199951171875,5.0,7.0,0.101641,0.1583301437
2019,166366253.0,702263.0,1850.0,2020-09-25,C,100.0,2020-09-18,10.25,1834.199951171875,41.0,7.0,0.101641,0.1583301437
2020,166366254.0,702263.0,1855.0,2020-09-25,C,100.0,2020-09-18,7.0,1834.199951171875,70.0,7.0,0.101641,0.1583301437
2021,166366255.0,702263.0,1860.0,2020-09-25,C,100.0,2020-09-18,10.75,1834.199951171875,30.0,7.0,0.101641,0.1583301437
2022,166366257.0,702263.0,1870.0,2020-09-25,C,100.0,2020-09-18,7.199999809265137,1834.199951171875,5.0,7.0,0.101641,0.1583301437
2023,166366258.0,702263.0,1875.0,2020-09-25,C,100.0,2020-09-18,5.300000190734863,1834.199951171875,24.0,7.0,0.101641,0.1583301437
2024,166368979.0,701056.0,7100.0,2020-09-25,C,1.0,2020-09-18,15.0,6940.0,34.0,7.0,0.101641,0.1792468351
2025,167032912.0,701057.0,20100.0,2020-09-25,C,2.0,2020-09-18,31.0,19476.0,7.0,7.0,0.101641,0.1790983885
2026,167032913.0,701057.0,20200.0,2020-09-25,C,2.0,2020-09-18,20.0,19476.0,77.0,7.0,0.101641,0.1790983885
2027,167032914.0,701057.0,20300.0,2020-09-25,C,2.0,2020-09-18,13.0,19476.0,17.0,7.0,0.101641,0.1790983885
2028,167032915.0,701057.0,20400.0,2020-09-25,C,2.0,2020-09-18,8.0,19476.0,22.0,7.0,0.101641,0.1790983885
2029,173225015.0,506534.0,530.0,2020-09-25,C,100.0,2020-09-18,21.65999984741211,550.8499755859375,12.0,7.0,0.101641,0.1879971298
2030,173225017.0,506534.0,532.0,2020-09-25,C,100.0,2020-09-18,19.760000228881836,550.8499755859375,10.0,7.0,0.101641,0.1879971298
2031,173225021.0,506534.0,536.0,2020-09-25,C,100.0,2020-09-18,16.200000762939453,550.8499755859375,11.0,7.0,0.101641,0.1879971298
2032,173225025.0,506534.0,540.0,2020-09-25,C,100.0,2020-09-18,12.8100004196167,550.8499755859375,21.0,7.0,0.101641,0.1879971298
2033,173225027.0,506534.0,542.0,2020-09-25,C,100.0,2020-09-18,11.210000038146973,550.8499755859375,7.0,7.0,0.101641,0.1879971298
2034,173225029.0,506534.0,544.0,2020-09-25,C,100.0,2020-09-18,9.6899995803833,550.8499755859375,35.0,7.0,0.101641,0.1879971298
2035,173225031.0,506534.0,546.0,2020-09-25,C,100.0,2020-09-18,8.239999771118164,550.8499755859375,6.0,7.0,0.101641,0.1879971298
2036,173225033.0,506534.0,548.0,2020-09-25,C,100.0,2020-09-18,6.880000114440918,550.8499755859375,18.0,7.0,0.101641,0.1879971298
2037,173225035.0,506534.0,550.0,2020-09-25,C,100.0,2020-09-18,5.619999885559082,550.8499755859375,82.0,7.0,0.101641,0.1879971298
2038,166370127.0,504880.0,3475.0,2020-11-30,C,10.0,2020-11-23,28.5,3463.0400390625,251.0,7.0,0.102655,0.3070447425
2039,166370128.0,504880.0,3500.0,2020-11-30,C,10.0,2020-11-23,17.100000381469727,3463.0400390625,121.0,7.0,0.102655,0.3070447425
2040,166370129.0,504880.0,3525.0,2020-11-30,C,10.0,2020-11-23,9.5,3463.0400390625,60.0,7.0,0.102655,0.3070447425
2041,166374337.0,506522.0,10400.0,2020-10-02,C,10.0,2020-09-25,28.899999618530273,10216.2802734375,101.0,7.0,0.101641,0.1569748476
2042,166379571.0,504880.0,3150.0,2020-10-02,C,10.0,2020-09-25,30.100000381469727,3137.06005859375,3482.0,7.0,0.101641,0.2050156134
2043,166379572.0,504880.0,3175.0,2020-10-02,C,10.0,2020-09-25,19.899999618530273,3137.06005859375,2582.0,7.0,0.101641,0.2050156134
2044,166379573.0,504880.0,3200.0,2020-10-02,C,10.0,2020-09-25,12.300000190734863,3137.06005859375,5575.0,7.0,0.101641,0.2050156134
2045,166379574.0,504880.0,3225.0,2020-10-02,C,10.0,2020-09-25,7.0,3137.06005859375,1503.0,7.0,0.101641,0.2050156134
2046,166380088.0,506496.0,12850.0,2020-10-02,C,5.0,2020-09-25,32.5,12469.2001953125,20.0,7.0,0.101641,0.2255148347
2047,166380089.0,506496.0,12900.0,2020-10-02,C,5.0,2020-09-25,25.100000381469727,12469.2001953125,153.0,7.0,0.101641,0.2255148347
2048,166380090.0,506496.0,12950.0,2020-10-02,C,5.0,2020-09-25,19.299999237060547,12469.2001953125,82.0,7.0,0.101641,0.2255148347
2049,166380091.0,506496.0,13000.0,2020-10-02,C,5.0,2020-09-25,14.800000190734863,12469.2001953125,127.0,7.0,0.101641,0.2255148347
2050,166380092.0,506496.0,13050.0,2020-10-02,C,5.0,2020-09-25,11.399999618530273,12469.2001953125,5.0,7.0,0.101641,0.2255148347
